latent_id,activation,lemma,present_phones,past_phones
387,0.2516917586326599,adore,AH D AO R,AH D AO R D
387,0.21472378075122833,outrun,AW T R AH N,AW T R AE N
387,0.20586809515953064,assign,AH S AY N,AH S AY N D
387,0.19319100677967072,addict,AH D IH K T,AH D IH K T IH D
387,0.19309492409229279,out,AW T,AW T AH D
387,0.1909373253583908,abide,AH B AY D,AH B OW D
387,0.1871778666973114,abort,AH B AO R T,AH B AO R T IH D
387,0.18712863326072693,outbid,AW T B IH D,AW T B IH D
387,0.1740560680627823,outgrow,AW T G R OW,AW T G R UW
387,0.16908030211925507,abash,AH B AE SH,AH B AE SH T
387,0.15714764595031738,outlive,AW T L IH V,AW T L IH V D
387,0.1549675017595291,frank,F R AE NG K,F R AE NG K T
387,0.13796278834342957,sear,S IH R,S IH R D
387,0.1366962194442749,salary,S AE L ER IY,S AE L ER IY D
387,0.1363528072834015,outfit,AW T F IH T,AW T F IH T IH D
387,0.13165350258350372,sew,S OW,S OW D
387,0.13014912605285645,swipe,S W AY P,S W AY P T
387,0.12883085012435913,outrage,AW T R EY JH,AW T R EY JH D
387,0.12342163920402527,ferry,F EH R IY,F EH R IY D
387,0.12330863624811172,sully,S AH L IY,S AH L IY D
387,0.1220116913318634,surge,S ER JH,S ER JH D
387,0.11784859746694565,sulk,S AH L K,S AH L K T
387,0.11601919680833817,drone,D R OW N,D R OW N D
387,0.114418625831604,suit,S UW T,S UW T IH D
387,0.11052418500185013,major,M EY JH ER,M EY JH ER D
387,0.11007825285196304,frame,F R EY M,F R EY M D
387,0.10902012884616852,snack,S N AE K,S N AE K T
387,0.10389798134565353,amend,AH M EH N D,AH M EH N D IH D
387,0.0994454026222229,fudge,F AH JH,F AH JH D
387,0.09559532254934311,slant,S L AE N T,S L AE N T IH D
387,0.09447646141052246,seat,S IY T,S IY T IH D
387,0.08982320129871368,sort,S AO R T,S AO R T IH D
387,0.08914260566234589,proffer,P R AA F ER,P R AA F ER D
387,0.08282779157161713,cite,S AY T,S AY T AH D
387,0.08282779157161713,site,S AY T,S AY T IH D
388,0.6945239305496216,displace,D IH S P L EY S,D IH S P L EY S T
388,0.6672444343566895,displease,D IH S P L IY Z,D IH S P L IY Z D
388,0.6643866300582886,disgrace,D IH S G R EY S,D IH S G R EY S T
388,0.650891900062561,disprove,D IH S P R UW V,D IH S P R UW V D
388,0.6292736530303955,develop,D IH V EH L AH P,D IH V EH L AH P T
388,0.6141579151153564,discuss,D IH S K AH S,D IH S K AH S T
388,0.6126119494438171,distress,D IH S T R EH S,D IH S T R EH S T
388,0.6083916425704956,decelerate,D IH S EH L ER EY T,D IH S EH L ER EY T IH D
388,0.6044941544532776,disclose,D IH S K L OW Z,D IH S K L OW Z D
388,0.6040858030319214,misplace,M IH S P L EY S,M IH S P L EY S T
388,0.6039416790008545,dishevel,D IH SH EH V AH L,D IH SH EH V AH L D
388,0.59250408411026,dismiss,D IH S M IH S,D IH S M IH S T
388,0.5834640264511108,disburse,D IH S B ER S,D IH S B ER S T
388,0.5790894031524658,divorce,D IH V AO R S,D IH V AO R S T
388,0.5763952732086182,dispatch,D IH S P AE CH,D IH S P AE CH T
388,0.5727845430374146,disconnect,D IH S K AH N EH K T,D IH S K AH N EH K T IH D
388,0.568945586681366,decipher,D IH S AY F ER,D IH S AY F ER D
388,0.5559410452842712,disperse,D IH S P ER S,D IH S P ER S T
388,0.5531752109527588,demolish,D IH M AA L IH SH,D IH M AA L IH SH T
388,0.5527922511100769,miscast,M IH S K AE S T,M IH S K AE S T
388,0.5424346327781677,distance,D IH S T AH N S,D IH S T AH N S T
388,0.5298339128494263,denounce,D IH N AW N S,D IH N AW N S T
388,0.5265437960624695,disagree,D IH S AH G R IY,D IH S AH G R IY D
388,0.5258373022079468,mismatch,M IH S M AE CH,M IH S M AE CH T
388,0.5185177326202393,disbar,D IH S B AA R,D IH S B AA R D
388,0.5165918469429016,dislocate,D IH S L OW K EY T,D IH S L OW K EY T IH D
388,0.5132402777671814,disable,D IH S EY B AH L,D IH S EY B AH L D
388,0.5098066926002502,decrease,D IH K R IY S,D IH K R IY S T
388,0.5096950531005859,discount,D IH S K AW N T,D IH S K AW N T IH D
388,0.5058450102806091,dispense,D IH S P EH N S,D IH S P EH N S T
388,0.49798110127449036,destroy,D IH S T R OY,D IH S T R OY D
388,0.49783048033714294,dispute,D IH S P Y UW T,D IH S P Y UW T AH D
388,0.4909264147281647,misprice,M IH S P R AY S,M IH S P R AY S T
388,0.48731639981269836,disgorge,D IH S G AO R JH,D IH S G AO R JH D
388,0.4816759526729584,depreciate,D IH P R IY SH IY EY T,D IH P R IY SH IY EY T IH D
388,0.4801670014858246,discourage,D IH S K ER IH JH,D IH S K ER AH JH D
388,0.4730287790298462,discard,D IH S K AA R D,D IH S K AA R D IH D
388,0.4711701571941376,dislodge,D IH S L AA JH,D IH S L AA JH D
388,0.47052469849586487,dethrone,D IH TH R OW N,D IH TH R OW N D
388,0.46890056133270264,misstate,M IH S S T EY T,M IH S S T EY T IH D
388,0.4683101177215576,depress,D IH P R EH S,D IH P R EH S T
388,0.46786168217658997,dispose,D IH S P OW Z,D IH S P OW Z D
388,0.46225884556770325,dissuade,D IH S W EY D,D IH S W EY D IH D
388,0.45236217975616455,diffuse,D IH F Y UW S,D IH F Y UW Z D
388,0.4510108232498169,misjudge,M IH S JH AH JH,M IH S JH AH JH D
388,0.4451216757297516,dismantle,D IH S M AE N T AH L,D IH S M AE N T AH L D
388,0.4350736141204834,disfigure,D IH S F IH G Y ER,D IH S F IH G Y ER D
388,0.43323493003845215,deceive,D IH S IY V,D IH S IY V D
388,0.43224790692329407,dispel,D IH S P EH L,D IH S P EH L D
388,0.42861059308052063,distil,D IH S T IH L,D IH S T IH L D
388,0.4219953715801239,disguise,D IH S G AY Z,D IH S G AY Z D
388,0.4159798324108124,decease,D IH S IY S,D IH S IY S T
388,0.41213566064834595,misguide,M IH S G AY D,M IH S G AY D IH D
388,0.41203439235687256,dislike,D IH S L AY K,D IH S L AY K T
388,0.4095616340637207,diminish,D IH M IH N IH SH,D IH M IH N IH SH T
388,0.40758052468299866,dish,D IH SH,D IH SH T
388,0.40725913643836975,derange,D IH R EY N JH,D IH R EY N JH D
388,0.4069136679172516,degrade,D IH G R EY D,D IH G R EY D AH D
388,0.4061351418495178,dispossess,D IH S P AH Z EH S,D IH S P AH Z EH S T
388,0.40580692887306213,dissipate,D IH S AH P EY T,D IH S AH P EY T IH D
388,0.4045839309692383,mistake,M IH S T EY K,M IH S T UH K
388,0.401900053024292,derail,D IH R EY L,D IH R EY L D
388,0.4003400504589081,misread,M IH S R IY D,M IH S R IY D
388,0.39909419417381287,decide,D IH S AY D,D IH S AY D IH D
388,0.3976811468601227,devolve,D IH V AA L V,D IH V AA L V D
388,0.3967512547969818,divulge,D IH V AH L JH,D IH V AH L JH D
388,0.3967188894748688,describe,D IH S K R AY B,D IH S K R AY B D
388,0.39296606183052063,misspeak,M IH S S P IY K,M IH S S P OW K
388,0.38530588150024414,deploy,D IH P L OY,D IH P L OY D
388,0.38366439938545227,dictate,D IH K T EY T,D IH K T EY T IH D
388,0.3831784427165985,despise,D IH S P AY Z,D IH S P AY Z D
388,0.3772604167461395,delineate,D IH L IH N IY EY T,D IH L IH N IY EY T IH D
388,0.3754218518733978,bedevil,B IH D EH V AH L,B IH D EH V AH L D
388,0.3753330409526825,denature,D IH N EY CH ER,D IH N EY CH ER D
388,0.37464240193367004,dissolve,D IH Z AA L V,D IH Z AA L V D
388,0.3678251802921295,mishear,M IH S HH IY R,M IH S HH ER D
388,0.36093148589134216,bespeak,B IH S P IY K,B UH S P OW K
388,0.3521532714366913,dimple,D IH M P AH L,D IH M P AH L D
388,0.3507826328277588,misquote,M IH S K W OW T,M IH S K W OW T IH D
388,0.34995752573013306,depose,D IH P OW Z,D IH P OW Z D
388,0.34872594475746155,fissure,F IH SH ER,F IH SH ER D
388,0.34509173035621643,mingle,M IH NG G AH L,M IH NG G AH L D
388,0.34500619769096375,devote,D IH V OW T,D IH V OW T IH D
388,0.34471312165260315,diverge,D IH V ER JH,D AY V ER JH D
388,0.33606141805648804,deprive,D IH P R AY V,D IH P R AY V D
388,0.33539798855781555,delete,D IH L IY T,D IH L IY T AH D
388,0.3337124288082123,devalue,D IH V AE L Y UW,D IH V AE L Y UW D
388,0.33042311668395996,digitize,D IH JH AH T AY Z,D IH JH AH T AY Z D
388,0.32995763421058655,disengage,D IH S IH N G EY JH,D IH S IH N G EY JH D
388,0.32983294129371643,decree,D IH K R IY,D IH K R IY D
388,0.3287660479545593,fish,F IH SH,F IH SH T
388,0.327985018491745,decode,D IH K OW D,D IH K OW D AH D
388,0.3261027932167053,deplete,D IH P L IY T,D IH P L IY T IH D
388,0.3225455582141876,fixate,F IH K S EY T,F IH K S EY T IH D
388,0.32148829102516174,misspend,M IH S S P EH N D,M IH S S P EH N T
388,0.3199329674243927,decry,D IH K R AY,D IH K R AY D
388,0.31483033299446106,mislead,M IH S L IY D,M IH S L EH D
388,0.3147370517253876,deride,D IH R AY D,D IH R AY D IH D
388,0.31389787793159485,besiege,B IH S IY JH,B IH S IY JH D
388,0.3093213140964508,misuse,M IH S Y UW Z,M IH S Y UW Z D
388,0.30879130959510803,beset,B IH S EH T,B IH S EH T
388,0.3081308603286743,devise,D IH V AY Z,D IH V AY Z D
388,0.30770108103752136,deduce,D IH D UW S,D IH D UW S T
388,0.30724069476127625,befall,B IH F AO L,B IH F EH L
388,0.30598899722099304,mismanage,M IH S M AE N IH JH,M IH S M AE N IH JH D
388,0.30574658513069153,deserve,D IH Z ER V,D IH Z ER V D
388,0.30527612566947937,denote,D IH N OW T,D IH N OW T AH D
388,0.3045515716075897,dibble,D IH B AH L,D IH B AH L D
388,0.30432841181755066,demote,D IH M OW T,D IH M OW T IH D
388,0.29983896017074585,deplore,D IH P L AO R,D IH P L AO R D
388,0.2934055030345917,divide,D IH V AY D,D IH V AY D IH D
388,0.29230326414108276,disparage,D IH S P EH R IH JH,D IH S P EH R IH JH D
388,0.2920444905757904,mystify,M IH S T AH F AY,M IH S T AH F AY D
388,0.2904854118824005,deface,D IH F EY S,D IH F EY S T
388,0.29014724493026733,behold,B IH HH OW L D,B IY HH EH L D
388,0.2869355380535126,disease,D IH Z IY Z,D IH Z IY Z D
388,0.2847481667995453,mitigate,M IH T AH G EY T,M IH T AH G EY T IH D
388,0.2797167897224426,fiddle,F IH D AH L,F IH D AH L D
388,0.27823060750961304,dip,D IH P,D IH P T
388,0.274936705827713,pigment,P IH G M AH N T,P IH G M EH T IH D
388,0.2746102511882782,defame,D IH F EY M,D IH F EY M D
388,0.2731412351131439,decline,D IH K L AY N,D IH K L AY N D
388,0.2726533114910126,renounce,R IH N AW N S,R IH N AW N S T
388,0.2696335017681122,defuse,D IH F Y UW Z,D IH F Y UW Z D
388,0.2663450837135315,divvy,D IH V IY,D IH V IY D
388,0.2661132514476776,secure,S IH K Y UH R,S IH K Y UH R D
388,0.2651599645614624,miss,M IH S,M IH S T
388,0.2649284601211548,fist,F IH S T,F IH S T IH D
388,0.26235219836235046,single,S IH NG G AH L,S IH NG G AH L D
388,0.26089030504226685,dignify,D IH G N AH F AY,D IH G N AH F AY D
388,0.2571539878845215,misapply,M IH S AH P L AY,M IH S AH P L AY D
388,0.2519812285900116,define,D IH F AY N,D IH F AY N D
388,0.25019922852516174,dig,D IH G,D AH G
388,0.24461109936237335,desire,D IH Z AY ER,D IH Z AY ER D
388,0.24436472356319427,defer,D IH F ER,D IH F ER D
388,0.24428416788578033,deter,D IH T ER,D IH T ER D
388,0.2438395768404007,ditch,D IH CH,D IH CH T
388,0.24370348453521729,demean,D IH M IY N,D IH M IY N D
388,0.2415560781955719,filch,F IH L CH,F IH L CH T
388,0.23910273611545563,tinkle,T IH NG K AH L,T IH NG K AH L D
388,0.23620164394378662,detour,D IH T UH R,D IY T UH R D
388,0.2360619306564331,defy,D IH F AY,D IH F AY D
388,0.23494784533977509,hiss,HH IH S,HH IH S T
388,0.23370501399040222,delude,D IH L UW D,D IH L UW D IH D
388,0.2335904836654663,beguile,B IH G AY L,B IH G AY L D
388,0.23230060935020447,bifurcate,B IH F ER K EY T,B IH F ER K EY T IH D
388,0.23131145536899567,secrete,S IH K R IY T,S AH K R IY T IH D
388,0.23053574562072754,finger,F IH NG G ER,F IH NG G ER D
388,0.23004589974880219,secede,S IH S IY D,S IH S IY D IH D
388,0.22940883040428162,sedate,S IH D EY T,S IH D EY T IH D
388,0.22915300726890564,berate,B IH R EY T,B IH R EY T IH D
388,0.22897273302078247,demur,D IH M ER,D IH M ER D
388,0.22289296984672546,deny,D IH N AY,D IH N AY D
388,0.21692819893360138,figure,F IH G Y ER,F IH G Y ER D
388,0.2131609320640564,detach,D IH T AE CH,D IH T AE CH T
388,0.20890676975250244,dim,D IH M,D IH M D
388,0.20859941840171814,piss,P IH S,P IH S T
388,0.20523062348365784,belate,B IH L EY T,B IH L EY T IH D
388,0.20422719419002533,beget,B IH G EH T,B IY G AO T
388,0.20329473912715912,finish,F IH N IH SH,F IH N IH SH T
388,0.20316573977470398,picture,P IH K CH ER,P IH K CH ER D
388,0.2015603482723236,mirror,M IH R ER,M IH R ER D
388,0.198302760720253,litigate,L IH T IH G EY T,L IH T IH G EY T IH D
388,0.19647935032844543,fizzle,F IH Z AH L,F IH Z AH L D
388,0.19621944427490234,insulate,IH N S AH L EY T,IH N S AH L EY T AH D
388,0.19593748450279236,denude,D IH N UW D,D IH N UW D IH D
388,0.19452089071273804,tiptoe,T IH P T OW,T IH P T OW D
388,0.19433534145355225,finesse,F IH N EH S,F IH N EH S T
388,0.19102168083190918,wish,W IH SH,W IH SH T
388,0.18994943797588348,believe,B IH L IY V,B IH L IY V D
388,0.1885058581829071,dangle,D AE NG G AH L,D AE NG G AH L D
388,0.1879851520061493,whistle,W IH S AH L,W IH S AH L D
388,0.18724331259727478,mix,M IH K S,M IH K S T
388,0.17925962805747986,delouse,D IY L AW Z,D IY L AW Z D
388,0.1754276305437088,pickle,P IH K AH L,P IH K AH L D
388,0.17427970468997955,bid,B IH D,B IH D
388,0.1694813072681427,behave,B IH HH EY V,B IH HH EY V D
388,0.16909469664096832,whisk,W IH S K,W IH S K T
388,0.16823673248291016,fill,F IH L,F IH L D
388,0.16342471539974213,giggle,G IH G AH L,G IH G AH L D
388,0.16162025928497314,kiss,K IH S,K IH S T
388,0.16108590364456177,filter,F IH L T ER,F IH L T ER D
388,0.15730422735214233,whisper,W IH S P ER,W IH S P ER D
388,0.1572599709033966,mill,M IH L,M IH L D
388,0.1564648449420929,bicker,B IH K ER,B IH K ER D
388,0.15575626492500305,pillage,P IH L IH JH,P IH L IH JH D
388,0.15300007164478302,shear,SH IH R,SH IH R D
388,0.15081176161766052,pillory,P IH L ER IY,P IH L ER IY D
388,0.14514119923114777,tickle,T IH K AH L,T IH K AH L D
388,0.1441671997308731,fit,F IH T,F IH T AH D
388,0.14365853369235992,bilk,B IH L K,B IH L K T
388,0.14237011969089508,widdle,W IH D AH L,W IH D AH L D
388,0.13825950026512146,billow,B IH L OW,B IH L OW D
388,0.13824866712093353,pinch,P IH N CH,P IH N CH T
388,0.13309475779533386,list,L IH S T,L IH S T AH D
388,0.13095223903656006,visit,V IH Z IH T,V IH Z IH T IH D
388,0.13049474358558655,pierce,P IH R S,P IH R S T
388,0.12902233004570007,veer,V IH R,V IH R D
388,0.12828797101974487,douse,D AW S,D AW S T
388,0.12440899759531021,pick,P IH K,P IH K T
388,0.1217227429151535,pillar,P IH L ER,P IH L ER D
388,0.11924877017736435,bing,B IH NG,B IH N JH D
388,0.11555616557598114,tinker,T IH NG K ER,T IH NG K ER D
388,0.11276131123304367,debate,D AH B EY T,D AH B EY T IH D
388,0.11214356869459152,bill,B IH L,B IH L D
388,0.09991101175546646,dice,D AY S,D AY S T
388,0.09492584317922592,tick,T IH K,T IH K T
388,0.08703025430440903,dilate,D AY L EY T,D AY L EY T IH D
389,0.960287868976593,establish,IH S T AE B L IH SH,IH S T AE B L IH SH T
389,0.7669716477394104,impoverish,IH M P AA V R IH SH,IH M P AA V R IH SH T
389,0.7611437439918518,undernourish,AH N D ER N ER IH SH,AH N D ER N ER IH SH T
389,0.6391000747680664,intoxicate,IH N T AA K S AH K EY T,IH N T AA K S AH K EY T IH D
389,0.6333921551704407,exonerate,IH G Z AA N ER EY T,IH G Z AA N ER EY T IH D
389,0.6017975807189941,interlink,IH N T ER L IH NG K,IH N T ER L IH NG K T
389,0.5359621644020081,internalize,IH N T ER N AH L AY Z,IH N T ER N AH L AY Z D
389,0.46813371777534485,incinerate,IH N S IH N ER EY T,IH N S IH N ER EY T IH D
389,0.4295485019683838,astonish,AH S T AA N IH SH,AH S T AA N IH SH T
389,0.3984852433204651,accomplish,AH K AA M P L IH SH,AH K AA M P L IH SH T
389,0.3673556447029114,replenish,R IY P L EH N IH SH,R IY P L EH N IH SH T
389,0.3427462875843048,espouse,IH S P AW Z,IH S P AW Z D
389,0.32310906052589417,intern,IH N T ER N,IH N T ER N D
389,0.2764371633529663,intone,IH N T OW N,IH N T OW N D
389,0.246418297290802,impound,IH M P AW N D,IH M P AW N D IH D
389,0.2298099398612976,enthuse,IH N TH UW Z,IH N TH UW Z D
389,0.22052696347236633,incise,IH N S AY Z,IH N S AY Z D
389,0.21012833714485168,pattern,P AE T ER N,P AE T ER N D
389,0.1741669774055481,inter,IH N T ER,IH N T ER D
389,0.16177502274513245,entice,IH N T AY S,IH N T AY S T
389,0.15454146265983582,impose,IH M P OW Z,IH M P OW Z D
389,0.14966067671775818,induce,IH N D UW S,IH N D UW S T
389,0.14489561319351196,input,IH N P UH T,IH N P UH T
389,0.13607445359230042,insert,IH N S ER T,IH N S ER T AH D
389,0.1355588436126709,injure,IH N JH ER,IH N JH ER D
390,1.7502576112747192,piggyback,P IH G IY B AE K,P IH G IY B AE K T
390,1.5681366920471191,sidetrack,S AY D T R AE K,S AY D T R AE K T
390,1.5122344493865967,counteract,K AW N T ER AE K T,K AW N T ER AE K T IH D
390,1.4857680797576904,extract,EH K S T R AE K T,EH K S T R AE K T IH D
390,1.481675148010254,contract,K AA N T R AE K T,K AA N T R AE K T AH D
390,1.4270936250686646,abstract,AE B S T R AE K T,AE B S T R AE K T IH D
390,1.2796411514282227,backtrack,B AE K T R AE K,B AE K T R AE K T
390,1.2253055572509766,overstock,OW V ER S T AA K,OW V ER S T AA K T
390,1.092442512512207,malfunction,M AE L F AH NG K SH AH N,M AE L F AH NG K SH AH N D
390,1.0531141757965088,incapacitate,IH N K AH P AE S IH T EY T,IH N K AH P AE S IH T EY T IH D
390,1.0512752532958984,interlock,IH N T ER L AA K,IH N T ER L AA K T
390,1.0370283126831055,spelunk,S P AH L AH NG K,S P AH L AH NG K T
390,1.0330464839935303,intermix,IH N T ER M IH K S,IH N T ER M IH K S T
390,1.032440185546875,undertake,AH N D ER T EY K,AH N D ER T UH K
390,1.0286924839019775,misspeak,M IH S S P IY K,M IH S S P OW K
390,1.021018385887146,extricate,EH K S T R AH K EY T,EH K S T R AH K EY T IH D
390,0.9945704936981201,confiscate,K AA N F AH S K EY T,K AA N F AH S K EY T AH D
390,0.9915508031845093,misallocate,M IH S AE L AH K EY T,M IH S AE L AH K EY T IH D
390,0.9616906046867371,authenticate,AO TH EH N T AH K EY T,AO TH EH N T AH K EY T IH D
390,0.9480156302452087,internationalize,IH N T ER N AE SH AH N AH L AY Z,IH N T ER N AE SH AH N AH L AY Z D
390,0.937091588973999,procrastinate,P R AH K R AE S T AH N EY T,P R AH K R AE S T AH N EY T IH D
390,0.9270155429840088,complicate,K AA M P L AH K EY T,K AA M P L AH K EY T AH D
390,0.9144742488861084,instruct,IH N S T R AH K T,IH N S T R AH K T AH D
390,0.9083955883979797,undercook,AH N D ER K UH K,AH N D ER K UH K T
390,0.8428633213043213,interdict,IH N T ER D IH K T,IH N T ER D IH K T IH D
390,0.8199684023857117,undercapitalize,AH N D ER K AE P AH T AH L AY Z,AH N D ER K AE P AH T AH L AY Z D
390,0.8097919821739197,unsubscribe,AH N S AH B S K R AY B,AH N S AH B S K R AY B D
390,0.7849172353744507,coarticulate,K OW AA R T IH K Y UW L EY T,K OW AA R T IH K Y UW L EY T AH D
390,0.7812542915344238,autograph,AO T AH G R AE F,AO T AH G R AE F T
390,0.7761671543121338,miscalculate,M IH S K AE L K Y AH L EY T,M IH S K AE L K Y AH L EY T IH D
390,0.7471398711204529,congratulate,K AH N G R AE CH AH L EY T,K AH N G R AE CH AH L EY T IH D
390,0.7329650521278381,intermarry,IH N T ER M AE R IY,IH N T ER M AE R IY D
390,0.7236313819885254,telecast,T EH L AH K AE S T,T EH L AH K AE S T
390,0.7166962027549744,underman,AH N D ER M AE N,AH N D ER M AE N D
390,0.6963829398155212,refinance,R IY F AH N AE N S,R IY F AH N AE N S T
390,0.650063693523407,transect,T R AE N S EH K T,T R AE N S EH K T IH D
390,0.6484666466712952,withstand,W IH TH S T AE N D,W IH TH S T UH D
390,0.6341394186019897,undervalue,AH N D ER V AE L Y UW,AH N D ER V AE L Y UW D
390,0.6247975826263428,program,P R OW G R AE M,P R OW G R AE M D
390,0.6247975826263428,programme,P R OW G R AE M,P R OW G R AE M D
390,0.5892738699913025,reestablish,R IY IH S T AE B L IH SH,R IY IH S T AE B L IH SH T
390,0.5758118629455566,sandbag,S AE N D B AE G,S AE N D B AE G D
390,0.245625302195549,patronize,P EY T R AH N AY Z,P EY T R AH N AY Z D
390,0.23812852799892426,pulverize,P AH L V ER AY Z,P AH L V ER AY Z D
390,0.2364160567522049,migrate,M AY G R EY T,M AY G R EY T IH D
390,0.15615762770175934,pounce,P AW N S,P AW N S T
390,0.1516590565443039,fixate,F IH K S EY T,F IH K S EY T IH D
390,0.12787610292434692,spice,S P AY S,S P AY S T
390,0.10670766234397888,mug,M AH G,M AH G D
390,0.09063006192445755,spatter,S P AE T ER,S P AE T ER D
391,0.7326233983039856,repatriate,R IY P EY T R IY EY T,R IY P EY T R IY EY T IH D
391,0.6948295831680298,rename,R IY N EY M,R IY N EY M D
391,0.6900160908699036,ordain,AO R D EY N,AO R D EY N D
391,0.645536482334137,rearrange,R IY ER EY N JH,R IY ER EY N JH D
391,0.636157214641571,pervade,P ER V EY D,P ER V EY D IH D
391,0.6310355067253113,defame,D IH F EY M,D IH F EY M D
391,0.6298350095748901,abrade,AE B R EY D,AE B R EY D IH D
391,0.6273124814033508,curtail,K ER T EY L,K ER T EY L D
391,0.6168932318687439,reshape,R IY SH EY P,R IY SH EY P T
391,0.6146742105484009,rotate,R OW T EY T,R OW T EY T IH D
391,0.6083995699882507,repaint,R IY P EY N T,R IY P EY N T IH D
391,0.60639488697052,sprain,S P R EY N,S P R EY N D
391,0.6026622653007507,invade,IH N V EY D,IH N V EY D AH D
391,0.5996937155723572,derange,D IH R EY N JH,D IH R EY N JH D
